categoria,nivel,jurisdicao,visto,data_round,ocupacao,anzsco,ocupacao_canonica,classificacao,classificacao_versao,nivel_ocupacional,codigo_status,identidade_ocupacional,metrica,valor,unidade_extra,fonte_url,arquivo_local,sha256_fonte,validado
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Pathologist,253915,Pathologist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253915,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Petroleum Engineer,233612,Petroleum Engineer,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:233612,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Petroleum Engineer,233612,Petroleum Engineer,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:233612,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Physicist,234914,Physicist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:234914,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Physicist,234914,Physicist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:234914,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Physiotherapist,252511,Physiotherapist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:252511,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Physiotherapist,252511,Physiotherapist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:252511,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Plumber (General),334116,Plumber (General),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:334116,pontos_minimos,65,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Plumber (General),334116,Plumber (General),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:334116,pontos_minimos,70,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Podiatrist,252611,Podiatrist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:252611,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Podiatrist,252611,Podiatrist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:252611,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Primary Health Organisation Manager,134213,Primary Health Organisation Manager,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:134213,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Primary Health Organisation Manager,134213,Primary Health Organisation Manager,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:134213,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Psychiatrist,253411,Psychiatrist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253411,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Psychiatrist,253411,Psychiatrist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253411,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Psychologists nec,272399,Psychologists nec,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:272399,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Psychologists nec,272399,Psychologists nec,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:272399,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Radiation Oncologist,253918,Radiation Oncologist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253918,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Radiation Oncologist,253918,Radiation Oncologist,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253918,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Aged Care),254412,Registered Nurse (Aged Care),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254412,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Aged Care),254412,Registered Nurse (Aged Care),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254412,pontos_minimos,80,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Child and Family Health),254413,Registered Nurse (Child and Family Health),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254413,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Child and Family Health),254413,Registered Nurse (Child and Family Health),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254413,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Community Health),254414,Registered Nurse (Community Health),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254414,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Community Health),254414,Registered Nurse (Community Health),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254414,pontos_minimos,80,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Critical Care and Emergency),254415,Registered Nurse (Critical Care and Emergency),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254415,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Critical Care and Emergency),254415,Registered Nurse (Critical Care and Emergency),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254415,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Developmental Disability),254416,Registered Nurse (Developmental Disability),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254416,pontos_minimos,80,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Developmental Disability),254416,Registered Nurse (Developmental Disability),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254416,pontos_minimos,80,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Disability and Rehabilitation),254417,Registered Nurse (Disability and Rehabilitation),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254417,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Disability and Rehabilitation),254417,Registered Nurse (Disability and Rehabilitation),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254417,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Medical Practice),254421,Registered Nurse (Medical Practice),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254421,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Medical Practice),254421,Registered Nurse (Medical Practice),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254421,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Medical),254418,Registered Nurse (Medical),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254418,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Medical),254418,Registered Nurse (Medical),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254418,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Mental Health),254422,Registered Nurse (Mental Health),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254422,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Mental Health),254422,Registered Nurse (Mental Health),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254422,pontos_minimos,80,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Paediatrics),254425,Registered Nurse (Paediatrics),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254425,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Paediatrics),254425,Registered Nurse (Paediatrics),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254425,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Perioperative),254423,Registered Nurse (Perioperative),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254423,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Perioperative),254423,Registered Nurse (Perioperative),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254423,pontos_minimos,80,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurse (Surgical),254424,Registered Nurse (Surgical),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254424,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurse (Surgical),254424,Registered Nurse (Surgical),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254424,pontos_minimos,80,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Registered Nurses nec,254499,Registered Nurses nec,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254499,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Registered Nurses nec,254499,Registered Nurses nec,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:254499,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Roof Plumber,334115,Roof Plumber,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:334115,pontos_minimos,70,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Roof Plumber,334115,Roof Plumber,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:334115,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Secondary School Teacher,241411,Secondary School Teacher,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:241411,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Secondary School Teacher,241411,Secondary School Teacher,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:241411,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Social Worker,272511,Social Worker,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:272511,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Social Worker,272511,Social Worker,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:272511,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Solicitor,271311,Solicitor,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:271311,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Solicitor,271311,Solicitor,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:271311,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Solid Plasterer,333212,Renderer (Solid Plaster),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:333212,pontos_minimos,65,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Solid Plasterer,333212,Renderer (Solid Plaster),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:333212,pontos_minimos,65,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Sonographer,251214,Sonographer,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:251214,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Sonographer,251214,Sonographer,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:251214,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Special Education Teachers nec,241599,Special Education Teachers nec,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:241599,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Special Education Teachers nec,241599,Special Education Teachers nec,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:241599,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Special Needs Teacher,241511,Special Needs Teacher,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:241511,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Special Needs Teacher,241511,Special Needs Teacher,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:241511,pontos_minimos,90,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Specialist Physician (General Medicine),253311,Specialist Physician (General Medicine),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253311,pontos_minimos,80,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Specialist Physician (General Medicine),253311,Specialist Physician (General Medicine),ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253311,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Specialist Physicians nec,253399,Specialist Physicians nec,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253399,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Specialist Physicians nec,253399,Specialist Physicians nec,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:253399,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Speech Pathologist,,Speech Pathologist,,,unclassified,missing,UNCLASSIFIED:speech pathologist,pontos_minimos,75,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Speech Pathologist,,Speech Pathologist,,,unclassified,missing,UNCLASSIFIED:speech pathologist,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,189,2025-11-13,Statistician,224116,Statistician,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:224116,pontos_minimos,85,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
visto_de_convite,federal,FEDERAL,491-family,2025-11-13,Statistician,224116,Statistician,ANZSCO,2022,occupation,abs_exact_title,ANZSCO-2022:224116,pontos_minimos,N/A,,https://immi.homeaffairs.gov.au/visas/working-in-australia/skillselect/previous-rounds,dados/federal/previous-rounds.html,fb289db304f8d9bc99549f72f77747b8c79fb01ba5bbe40e1b3a74482eecc6a2,true
